lang	case_id	equiv_class	smoke	expected
erlang	ar_p3_subtraction__t1	p3_subtraction	no	2
typescript	ar_p3_subtraction__t1	p3_subtraction	no	2
ruby	ar_p3_subtraction__t1	p3_subtraction	no	2
lua	ar_p3_subtraction__t1	p3_subtraction	no	2
php	ar_p3_subtraction__t1	p3_subtraction	no	2
dart	ar_p3_subtraction__t1	p3_subtraction	no	2
rust	ar_p3_subtraction__t1	p3_subtraction	no	2
go	ar_p3_subtraction__t1	p3_subtraction	no	2
swift	ar_p3_subtraction__t1	p3_subtraction	no	2
java	ar_p3_subtraction__t1	p3_subtraction	no	2
kotlin	ar_p3_subtraction__t1	p3_subtraction	no	2
csharp	ar_p3_subtraction__t1	p3_subtraction	no	2
c	ar_p3_subtraction__t1	p3_subtraction	no	2
cpp	ar_p3_subtraction__t1	p3_subtraction	no	2
gdscript	ar_p3_subtraction__t1	p3_subtraction	no	2
python_3	ar_p3_subtraction__t2	p3_subtraction	no	-7
javascript	ar_p3_subtraction__t2	p3_subtraction	no	-7
erlang	ar_p3_subtraction__t2	p3_subtraction	no	-7
typescript	ar_p3_subtraction__t2	p3_subtraction	no	-7
ruby	ar_p3_subtraction__t2	p3_subtraction	no	-7
lua	ar_p3_subtraction__t2	p3_subtraction	no	-7
php	ar_p3_subtraction__t2	p3_subtraction	no	-7
dart	ar_p3_subtraction__t2	p3_subtraction	no	-7
rust	ar_p3_subtraction__t2	p3_subtraction	no	-7
go	ar_p3_subtraction__t2	p3_subtraction	no	-7
swift	ar_p3_subtraction__t2	p3_subtraction	no	-7
java	ar_p3_subtraction__t2	p3_subtraction	no	-7
kotlin	ar_p3_subtraction__t2	p3_subtraction	no	-7
csharp	ar_p3_subtraction__t2	p3_subtraction	no	-7
c	ar_p3_subtraction__t2	p3_subtraction	no	-7
cpp	ar_p3_subtraction__t2	p3_subtraction	no	-7
gdscript	ar_p3_subtraction__t2	p3_subtraction	no	-7
python_3	ar_p3_subtraction__t3	p3_subtraction	no	-6
javascript	ar_p3_subtraction__t3	p3_subtraction	no	-6
erlang	ar_p3_subtraction__t3	p3_subtraction	no	-6
typescript	ar_p3_subtraction__t3	p3_subtraction	no	-6
ruby	ar_p3_subtraction__t3	p3_subtraction	no	-6
lua	ar_p3_subtraction__t3	p3_subtraction	no	-6
php	ar_p3_subtraction__t3	p3_subtraction	no	-6
dart	ar_p3_subtraction__t3	p3_subtraction	no	-6
rust	ar_p3_subtraction__t3	p3_subtraction	no	-6
go	ar_p3_subtraction__t3	p3_subtraction	no	-6
swift	ar_p3_subtraction__t3	p3_subtraction	no	-6
java	ar_p3_subtraction__t3	p3_subtraction	no	-6
kotlin	ar_p3_subtraction__t3	p3_subtraction	no	-6
csharp	ar_p3_subtraction__t3	p3_subtraction	no	-6
c	ar_p3_subtraction__t3	p3_subtraction	no	-6
cpp	ar_p3_subtraction__t3	p3_subtraction	no	-6
gdscript	ar_p3_subtraction__t3	p3_subtraction	no	-6
python_3	ar_p3_subtraction__t4	p3_subtraction	no	-1
javascript	ar_p3_subtraction__t4	p3_subtraction	no	-1
erlang	ar_p3_subtraction__t4	p3_subtraction	no	-1
typescript	ar_p3_subtraction__t4	p3_subtraction	no	-1
ruby	ar_p3_subtraction__t4	p3_subtraction	no	-1
lua	ar_p3_subtraction__t4	p3_subtraction	no	-1
php	ar_p3_subtraction__t4	p3_subtraction	no	-1
dart	ar_p3_subtraction__t4	p3_subtraction	no	-1
rust	ar_p3_subtraction__t4	p3_subtraction	no	-1
go	ar_p3_subtraction__t4	p3_subtraction	no	-1
swift	ar_p3_subtraction__t4	p3_subtraction	no	-1
java	ar_p3_subtraction__t4	p3_subtraction	no	-1
kotlin	ar_p3_subtraction__t4	p3_subtraction	no	-1
csharp	ar_p3_subtraction__t4	p3_subtraction	no	-1
c	ar_p3_subtraction__t4	p3_subtraction	no	-1
cpp	ar_p3_subtraction__t4	p3_subtraction	no	-1
gdscript	ar_p3_subtraction__t4	p3_subtraction	no	-1
python_3	ar_p3_subtraction__t5	p3_subtraction	no	3
javascript	ar_p3_subtraction__t5	p3_subtraction	no	3
erlang	ar_p3_subtraction__t5	p3_subtraction	no	3
typescript	ar_p3_subtraction__t5	p3_subtraction	no	3
ruby	ar_p3_subtraction__t5	p3_subtraction	no	3
lua	ar_p3_subtraction__t5	p3_subtraction	no	3
php	ar_p3_subtraction__t5	p3_subtraction	no	3
dart	ar_p3_subtraction__t5	p3_subtraction	no	3
rust	ar_p3_subtraction__t5	p3_subtraction	no	3
go	ar_p3_subtraction__t5	p3_subtraction	no	3
swift	ar_p3_subtraction__t5	p3_subtraction	no	3
java	ar_p3_subtraction__t5	p3_subtraction	no	3
kotlin	ar_p3_subtraction__t5	p3_subtraction	no	3
csharp	ar_p3_subtraction__t5	p3_subtraction	no	3
c	ar_p3_subtraction__t5	p3_subtraction	no	3
cpp	ar_p3_subtraction__t5	p3_subtraction	no	3
gdscript	ar_p3_subtraction__t5	p3_subtraction	no	3
python_3	ar_p3_subtraction__t6	p3_subtraction	no	-50
javascript	ar_p3_subtraction__t6	p3_subtraction	no	-50
erlang	ar_p3_subtraction__t6	p3_subtraction	no	-50
typescript	ar_p3_subtraction__t6	p3_subtraction	no	-50
ruby	ar_p3_subtraction__t6	p3_subtraction	no	-50
lua	ar_p3_subtraction__t6	p3_subtraction	no	-50
php	ar_p3_subtraction__t6	p3_subtraction	no	-50
dart	ar_p3_subtraction__t6	p3_subtraction	no	-50
rust	ar_p3_subtraction__t6	p3_subtraction	no	-50
go	ar_p3_subtraction__t6	p3_subtraction	no	-50
swift	ar_p3_subtraction__t6	p3_subtraction	no	-50
java	ar_p3_subtraction__t6	p3_subtraction	no	-50
kotlin	ar_p3_subtraction__t6	p3_subtraction	no	-50
csharp	ar_p3_subtraction__t6	p3_subtraction	no	-50
c	ar_p3_subtraction__t6	p3_subtraction	no	-50
cpp	ar_p3_subtraction__t6	p3_subtraction	no	-50
gdscript	ar_p3_subtraction__t6	p3_subtraction	no	-50
python_3	ar_p3_subtraction__t7	p3_subtraction	no	-1
javascript	ar_p3_subtraction__t7	p3_subtraction	no	-1
erlang	ar_p3_subtraction__t7	p3_subtraction	no	-1
typescript	ar_p3_subtraction__t7	p3_subtraction	no	-1
ruby	ar_p3_subtraction__t7	p3_subtraction	no	-1
lua	ar_p3_subtraction__t7	p3_subtraction	no	-1
php	ar_p3_subtraction__t7	p3_subtraction	no	-1
dart	ar_p3_subtraction__t7	p3_subtraction	no	-1
rust	ar_p3_subtraction__t7	p3_subtraction	no	-1
go	ar_p3_subtraction__t7	p3_subtraction	no	-1
swift	ar_p3_subtraction__t7	p3_subtraction	no	-1
java	ar_p3_subtraction__t7	p3_subtraction	no	-1
kotlin	ar_p3_subtraction__t7	p3_subtraction	no	-1
csharp	ar_p3_subtraction__t7	p3_subtraction	no	-1
c	ar_p3_subtraction__t7	p3_subtraction	no	-1
cpp	ar_p3_subtraction__t7	p3_subtraction	no	-1
gdscript	ar_p3_subtraction__t7	p3_subtraction	no	-1
python_3	ar_p3_subtraction__t8	p3_subtraction	no	0
javascript	ar_p3_subtraction__t8	p3_subtraction	no	0
erlang	ar_p3_subtraction__t8	p3_subtraction	no	0
typescript	ar_p3_subtraction__t8	p3_subtraction	no	0
ruby	ar_p3_subtraction__t8	p3_subtraction	no	0
lua	ar_p3_subtraction__t8	p3_subtraction	no	0
php	ar_p3_subtraction__t8	p3_subtraction	no	0
dart	ar_p3_subtraction__t8	p3_subtraction	no	0
rust	ar_p3_subtraction__t8	p3_subtraction	no	0
go	ar_p3_subtraction__t8	p3_subtraction	no	0
swift	ar_p3_subtraction__t8	p3_subtraction	no	0
java	ar_p3_subtraction__t8	p3_subtraction	no	0
kotlin	ar_p3_subtraction__t8	p3_subtraction	no	0
csharp	ar_p3_subtraction__t8	p3_subtraction	no	0
c	ar_p3_subtraction__t8	p3_subtraction	no	0
cpp	ar_p3_subtraction__t8	p3_subtraction	no	0
gdscript	ar_p3_subtraction__t8	p3_subtraction	no	0
python_3	ar_p3_subtraction__t9	p3_subtraction	no	-7
javascript	ar_p3_subtraction__t9	p3_subtraction	no	-7
erlang	ar_p3_subtraction__t9	p3_subtraction	no	-7
typescript	ar_p3_subtraction__t9	p3_subtraction	no	-7
ruby	ar_p3_subtraction__t9	p3_subtraction	no	-7
lua	ar_p3_subtraction__t9	p3_subtraction	no	-7
php	ar_p3_subtraction__t9	p3_subtraction	no	-7
dart	ar_p3_subtraction__t9	p3_subtraction	no	-7
rust	ar_p3_subtraction__t9	p3_subtraction	no	-7
go	ar_p3_subtraction__t9	p3_subtraction	no	-7
swift	ar_p3_subtraction__t9	p3_subtraction	no	-7
java	ar_p3_subtraction__t9	p3_subtraction	no	-7
kotlin	ar_p3_subtraction__t9	p3_subtraction	no	-7
csharp	ar_p3_subtraction__t9	p3_subtraction	no	-7
c	ar_p3_subtraction__t9	p3_subtraction	no	-7
cpp	ar_p3_subtraction__t9	p3_subtraction	no	-7
gdscript	ar_p3_subtraction__t9	p3_subtraction	no	-7
python_3	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
javascript	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
erlang	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
typescript	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
ruby	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
lua	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
php	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
dart	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
rust	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
go	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
swift	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
java	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
kotlin	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
csharp	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
c	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
cpp	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
gdscript	ar_p4_paren_grouping__t0	p4_paren_grouping	yes	24
python_3	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
javascript	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
erlang	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
typescript	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
ruby	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
lua	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
php	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
dart	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
rust	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
go	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
swift	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
java	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
kotlin	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
csharp	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
c	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
cpp	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
gdscript	ar_p4_paren_grouping__t1	p4_paren_grouping	no	80
python_3	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
javascript	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
erlang	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
typescript	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
ruby	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
lua	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
php	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
dart	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
rust	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
go	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
swift	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
java	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
kotlin	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
csharp	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
c	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
cpp	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
gdscript	ar_p4_paren_grouping__t2	p4_paren_grouping	no	0
python_3	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
javascript	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
erlang	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
typescript	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
ruby	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
lua	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
php	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
dart	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
rust	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
go	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
swift	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
java	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
kotlin	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
csharp	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
c	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
cpp	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
gdscript	ar_p4_paren_grouping__t3	p4_paren_grouping	no	-8
python_3	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
javascript	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
erlang	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
typescript	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
ruby	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
lua	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
php	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
dart	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
rust	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
go	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
swift	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
java	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
kotlin	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
csharp	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
c	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
cpp	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
gdscript	ar_p4_paren_grouping__t4	p4_paren_grouping	no	2
python_3	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
javascript	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
erlang	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
typescript	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
ruby	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
lua	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
php	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
dart	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
rust	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
go	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
swift	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
java	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
kotlin	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
csharp	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
c	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
cpp	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
gdscript	ar_p4_paren_grouping__t5	p4_paren_grouping	no	18
python_3	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
javascript	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
erlang	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
typescript	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
ruby	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
lua	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
php	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
dart	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
rust	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
go	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
swift	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
java	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
kotlin	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
csharp	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
c	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
cpp	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
gdscript	ar_p4_paren_grouping__t6	p4_paren_grouping	no	15000
python_3	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
javascript	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
erlang	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
typescript	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
ruby	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
lua	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
php	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
dart	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
rust	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
go	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
swift	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
java	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
kotlin	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
csharp	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
c	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
cpp	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
gdscript	ar_p4_paren_grouping__t7	p4_paren_grouping	no	0
python_3	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
javascript	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
erlang	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
typescript	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
ruby	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
lua	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
php	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
dart	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
rust	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
go	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
swift	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
java	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
kotlin	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
csharp	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
c	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
cpp	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
gdscript	ar_p4_paren_grouping__t8	p4_paren_grouping	no	49
python_3	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
javascript	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
erlang	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
typescript	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
ruby	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
lua	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
php	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
dart	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
rust	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
go	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
swift	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
java	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
kotlin	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
csharp	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
c	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
cpp	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
gdscript	ar_p4_paren_grouping__t9	p4_paren_grouping	no	0
